metricDescriptorId,datetime,max,avg,min,count,physicalQuantity,axis,source,statisticalProcessing,parametro
66ddd6672718e8b99c2208b0,2024-10-14T00:06:57.000Z,24.049583435058597,1.0176341824957893,0.1793896555900573,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-16T00:06:57.000Z,32.0743293762207,2.037494597180436,0.1559937000274658,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-18T00:06:57.000Z,14.427885055541992,1.5013186615477834,0.1403696089982986,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-20T00:06:57.000Z,15.362831115722656,1.802851890860079,0.1794455349445343,281,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-22T00:08:29.000Z,46.78779983520508,2.395387480397605,0.1638108789920807,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-24T00:08:29.000Z,21.54513359069824,1.7565621674681704,0.1787583827972412,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-26T00:08:29.000Z,38.63104248046875,2.59595146878726,0.1617618799209594,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-28T00:08:29.000Z,23.975849151611328,1.683882262971666,0.1747939586639404,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-10-30T00:08:29.000Z,16.39934730529785,1.3656122663265302,0.1643407642841339,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-11-01T00:08:29.000Z,2.7021076679229736,0.3445923836487863,0.1672079563140869,144,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208b0,2024-11-02T00:08:29.000Z,20.989351272583008,1.0059635434696017,0.1595746278762817,94,velocity,y,dynamox-dyna-logger,rms,velocity_y
66ddd6672718e8b99c2208bb,2024-09-08T16:47:03.000Z,28.30583953857422,3.282748221162152,0.2052110433578491,188,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-10T00:07:03.000Z,29.63220977783203,3.541219275106083,0.1813006997108459,286,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-12T00:05:48.000Z,33.1019287109375,3.241682562977076,0.1367330849170684,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-14T00:05:48.000Z,27.508319854736328,2.811068210099544,0.1432839035987854,286,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-16T00:04:36.000Z,62.71586227416992,3.9808900055682495,0.1991446912288665,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-18T00:04:36.000Z,40.69048309326172,2.433767478628498,0.0908653885126113,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-20T00:04:36.000Z,31.26913070678711,3.177345736660588,0.150148332118988,284,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-22T00:08:23.000Z,44.11089706420898,1.8020628966753267,0.1000721380114555,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-24T00:08:23.000Z,17.424291610717773,1.0459645663181112,0.1486113518476486,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-26T00:08:23.000Z,58.22228240966797,3.763889828360536,0.1154715493321418,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-28T00:08:23.000Z,62.364723205566406,3.156242747625984,0.1649662256240844,282,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-09-30T00:00:08.000Z,16.766206741333008,0.8779409096265832,0.1873426288366317,144,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-01T00:00:08.000Z,20.310443878173828,1.7252071636418502,0.1664115637540817,144,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-02T00:06:27.000Z,35.67679214477539,3.37113427130195,0.1084426417946815,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-04T00:06:27.000Z,30.571138381958008,3.481900611971046,0.1787915229797363,284,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-06T00:01:29.000Z,38.130218505859375,1.119696722831577,0.150245800614357,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-08T00:06:57.000Z,0.6769789457321167,0.3399135236524873,0.1480720043182373,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-10T00:06:57.000Z,0.6983722448348999,0.3283679699525237,0.1342837810516357,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-12T00:06:57.000Z,0.730305016040802,0.3171158901726206,0.1595408469438552,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-14T00:06:57.000Z,44.04792022705078,1.6003253892219316,0.1165953800082206,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-16T00:06:57.000Z,56.496212005615234,3.930896303487114,0.1063216179609298,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-18T00:06:57.000Z,63.27739334106445,2.7376959300599992,0.1227450370788574,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-20T00:06:57.000Z,40.140872955322266,2.8758658236456087,0.1335379034280777,281,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-22T00:08:29.000Z,134.14447021484375,4.743471125244266,0.1428299993276596,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-24T00:08:29.000Z,39.177040100097656,3.2482508945589266,0.1773731410503387,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-26T00:08:29.000Z,58.25326156616211,4.379082270251173,0.1039294078946113,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-28T00:08:29.000Z,83.34537506103516,3.3397312228464417,0.131330519914627,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-10-30T00:08:29.000Z,23.673702239990234,2.4130052469877734,0.1674283295869827,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-11-01T00:08:29.000Z,7.4649786949157715,0.4796311272722151,0.1936537623405456,144,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208bb,2024-11-02T00:08:29.000Z,7.917288303375244,0.8822753256622781,0.1810525059700012,94,velocity,z,dynamox-dyna-logger,rms,velocity_z
66ddd6672718e8b99c2208c8,2024-09-08T16:47:03.000Z,72.8736572265625,67.14381138821865,53.56183624267578,188,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-10T00:07:03.000Z,77.4612808227539,69.80309473051058,56.985198974609375,286,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-12T00:05:48.000Z,78.21965026855469,70.233089433776,57.28427505493164,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-14T00:05:48.000Z,76.45723724365234,62.42551744901217,36.56786346435547,286,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-16T00:04:36.000Z,79.74707794189453,69.1356213092804,54.565879821777344,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-18T00:04:36.000Z,75.93385314941406,55.65455889039569,29.06424140930176,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-20T00:04:36.000Z,74.93515014648438,66.80548340166119,53.34820938110352,284,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-22T00:08:23.000Z,71.32486724853516,45.25880205631256,26.74105453491211,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-24T00:08:23.000Z,69.35416412353516,41.10975994666418,26.00938415527344,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-26T00:08:23.000Z,79.44800567626953,62.986669924524094,34.976348876953125,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-28T00:08:23.000Z,75.49591827392578,64.58516296089118,31.47821807861328,282,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-09-30T00:00:08.000Z,67.34607696533203,36.11198001437717,24.765010833740234,144,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-01T00:00:08.000Z,72.27550506591797,55.37124473518796,27.17898750305176,144,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-02T00:06:27.000Z,79.91798400878906,68.83125972747803,54.533836364746094,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-04T00:06:27.000Z,79.06881713867188,67.24029577282113,42.3517951965332,284,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-06T00:01:29.000Z,72.3983383178711,42.26172890265783,25.955978393554688,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-08T00:06:57.000Z,44.25307083129883,30.41103196144104,25.347143173217773,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-10T00:06:57.000Z,36.00709533691406,29.87110624048445,25.838483810424805,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-12T00:06:57.000Z,34.94964599609375,28.85057708289888,23.95323181152344,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-14T00:06:57.000Z,76.40917205810547,46.65864768293169,25.80643844604492,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-16T00:06:57.000Z,76.7723388671875,64.50916560490926,42.485313415527344,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-18T00:06:57.000Z,74.81765747070312,65.7996945646074,37.70542526245117,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-20T00:06:57.000Z,75.29297637939453,65.38160601035555,36.09254455566406,281,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-22T00:08:29.000Z,76.25963592529297,68.70632905430264,47.38803863525391,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-24T00:08:29.000Z,75.89646911621094,64.99331099457211,35.51575469970703,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-26T00:08:29.000Z,75.74158477783203,64.37527822123633,35.366214752197266,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-28T00:08:29.000Z,77.66956329345703,61.4967749648624,28.615625381469727,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-10-30T00:08:29.000Z,74.33699798583984,55.10187519258923,27.435338973999023,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-11-01T00:08:29.000Z,34.746700286865234,26.90468622578515,23.49927520751953,144,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66ddd6672718e8b99c2208c8,2024-11-02T00:08:29.000Z,66.88677978515625,34.593184694330745,23.536659240722656,94,temperature,,dynamox-dyna-logger,,temperature graus Celsius
66d70a352718e8b99cb0bb9f,2024-09-10T22:53:49.000Z,2.545367956161499,0.5003606871476555,0.0123355062678456,153,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-12T00:01:28.000Z,1.8888945579528809,0.3735721586530821,0.0141888912767171,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-14T00:01:28.000Z,2.571350336074829,0.3739391201260415,0.0118625843897461,286,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-16T00:02:49.000Z,1.863803744316101,0.48409020105545,0.0142186926677823,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-18T00:02:49.000Z,2.4718024730682373,0.3005983912832259,0.0129532646387815,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-20T00:02:49.000Z,3.199859142303467,0.410939129203899,0.012889927253127,284,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-22T00:07:46.000Z,1.767822265625,0.1729105632370596,0.0132864248007535,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-24T00:07:46.000Z,1.7961344718933103,0.1326991594202506,0.0117986882105469,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-26T00:07:46.000Z,2.725559711456299,0.3890603504906822,0.0152534879744052,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-28T00:07:46.000Z,2.5936319828033447,0.3605285399451904,0.0142301386222243,283,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-09-30T00:06:36.000Z,2.1245687007904053,0.0974940202819804,0.0118937669321894,144,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-01T00:06:36.000Z,2.3702337741851807,0.3431457732576173,0.0108131607994437,143,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-02T00:05:05.000Z,2.3051931858062744,0.3966360713691554,0.0162499360740184,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-04T00:05:05.000Z,2.492999792098999,0.4248883546080808,0.013999038375914,284,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-06T00:00:48.000Z,1.5112522840499878,0.1188696194375675,0.0126314600929617,289,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-08T00:06:24.000Z,0.0781816840171814,0.0175812828432147,0.012581099756062,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-10T00:06:24.000Z,0.0196583494544029,0.0173216933908406,0.014792182482779,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-12T00:06:24.000Z,0.019925769418478,0.0165560869273677,0.0138563513755798,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-14T00:06:24.000Z,1.6212480068206787,0.1755043741626044,0.0132786491885781,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-16T00:06:24.000Z,2.176342487335205,0.4046259699259988,0.0121447788551449,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-18T00:06:24.000Z,2.409543514251709,0.3988396685648088,0.0154613833874464,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-20T00:06:24.000Z,2.063576459884644,0.3234756022531499,0.0129348458722233,279,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-22T00:08:21.000Z,1.9576940536499023,0.4297185821697995,0.0140160545706748,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-24T00:08:21.000Z,2.193100929260254,0.3510125872918352,0.0123483100906014,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-26T00:08:21.000Z,2.253485202789306,0.3509466011374671,0.0133003322407603,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-28T00:08:21.000Z,2.720757246017456,0.3253047294436126,0.0125544629991054,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-10-30T00:08:21.000Z,2.396165370941162,0.2583766692130464,0.0119237974286079,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-11-01T00:08:21.000Z,0.1729462593793869,0.0177144512159025,0.0114893177524209,144,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bb9f,2024-11-02T00:08:21.000Z,1.276674509048462,0.0663618465509027,0.0108131607994437,94,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
66d70a352718e8b99cb0bbaa,2024-09-10T22:53:49.000Z,1.1073709726333618,0.2202648200289486,0.0296308156102895,153,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-12T00:01:28.000Z,0.7525362372398376,0.1759159685203081,0.0299345348030328,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-14T00:01:28.000Z,1.1411577463150024,0.1640993447752891,0.0245676897466182,286,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-16T00:02:49.000Z,0.8547018766403198,0.2158862840539465,0.0260335281491279,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-18T00:02:49.000Z,0.9650789499282836,0.1334072338973378,0.0230890437960624,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-20T00:02:49.000Z,1.190374732017517,0.1786970214354215,0.0277532301843166,284,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-22T00:07:46.000Z,0.7448142766952515,0.0820360611218752,0.0191636141389608,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-24T00:07:46.000Z,0.8135398626327515,0.0696553011528319,0.0192353744059801,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-26T00:07:46.000Z,1.2730627059936523,0.1801880321711198,0.0246344208717346,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-28T00:07:46.000Z,1.4239541292190552,0.1695786144834525,0.0247048344463109,283,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-09-30T00:06:36.000Z,0.6362634301185608,0.0553822439267403,0.0193507019430398,144,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-01T00:06:36.000Z,0.8031961917877197,0.1462762993402206,0.0198338367044925,143,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-02T00:05:05.000Z,0.9335020780563354,0.1835018729260708,0.0284001771360635,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-04T00:05:05.000Z,0.9638825058937072,0.1885640179528526,0.0254426077008247,284,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-06T00:00:48.000Z,0.5061641931533813,0.0617467719855296,0.0191198494285345,289,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-08T00:06:24.000Z,0.0564662814140319,0.0208229653006936,0.0174873527139425,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-10T00:06:24.000Z,0.0246794987469911,0.0202470532126931,0.0174077581614255,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-12T00:06:24.000Z,0.0235721059143543,0.0197532762152453,0.0165216587483882,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-14T00:06:24.000Z,0.8778496980667114,0.0890291034075845,0.0164757762104272,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-16T00:06:24.000Z,1.1070191860198977,0.1853829534375108,0.0242036003619432,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-18T00:06:24.000Z,1.1469005346298218,0.1780420650676306,0.0261572506278753,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-20T00:06:24.000Z,0.7197907567024231,0.1430479374156737,0.0240775644779205,279,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-22T00:08:21.000Z,1.1466760635375977,0.1961476834904816,0.0255526918917894,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-24T00:08:21.000Z,0.820438802242279,0.1576466209242223,0.0240004025399684,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-26T00:08:21.000Z,1.0375062227249146,0.1572299184368198,0.0243586190044879,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-28T00:08:21.000Z,1.102953314781189,0.1470825604046695,0.0220645703375339,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-10-30T00:08:21.000Z,0.916236162185669,0.1224696735541025,0.0196392890065908,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-11-01T00:08:21.000Z,0.1737685799598693,0.0225404985378392,0.0188167877495288,144,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbaa,2024-11-02T00:08:21.000Z,0.381247878074646,0.0408469991005481,0.0181255731731653,94,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
66d70a352718e8b99cb0bbb5,2024-09-10T22:53:49.000Z,1.4031500816345217,0.3526124369012179,0.0224854778498411,153,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-12T00:01:28.000Z,1.1723740100860596,0.2812448317417875,0.0213650949299335,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-14T00:01:28.000Z,1.9482345581054688,0.252627802928063,0.0221522245556116,286,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-16T00:02:49.000Z,1.5328994989395142,0.3443130583877468,0.0187760908156633,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-18T00:02:49.000Z,1.605061173439026,0.2028391867384521,0.0228629149496555,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-20T00:02:49.000Z,2.4017553329467773,0.2741300978461726,0.01876762509346,284,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-22T00:07:46.000Z,1.2584199905395508,0.1169129855892,0.0188758224248886,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-24T00:07:46.000Z,1.1191891431808472,0.093542899716542,0.0196501724421978,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-26T00:07:46.000Z,1.6304672956466677,0.2689236511489273,0.02238629758358,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-28T00:07:46.000Z,2.209768772125244,0.2685930304255586,0.0152821261435747,283,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-09-30T00:06:36.000Z,1.0674121379852295,0.0728164878544501,0.0212362576276063,144,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-01T00:06:36.000Z,1.4724692106246948,0.2218934683376675,0.0224939920008182,143,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-02T00:05:05.000Z,1.8446282148361208,0.2766679712221958,0.020903043448925,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-04T00:05:05.000Z,1.5000276565551758,0.2972125258349197,0.0215125624090433,284,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-06T00:00:48.000Z,0.965499460697174,0.0827570765159998,0.0123483082279562,289,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-08T00:06:24.000Z,0.0649588629603385,0.0225302537308178,0.0193178225308656,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-10T00:06:24.000Z,0.0250879116356372,0.0219659660878177,0.0191117040812969,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-12T00:06:24.000Z,0.0252145398408174,0.021799165639095,0.018591059371829,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-14T00:06:24.000Z,1.1864646673202517,0.1265598135392388,0.0189858973026275,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-16T00:06:24.000Z,1.664071798324585,0.2737715079177481,0.0230889786034822,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-18T00:06:24.000Z,1.7255243062973022,0.2633956308709457,0.0206674169749021,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-20T00:06:24.000Z,1.1727174520492554,0.2178052508182102,0.0210619941353797,279,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-22T00:08:21.000Z,2.549340009689331,0.2984411490227406,0.0196190439164638,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-24T00:08:21.000Z,1.4728946685791016,0.2394032749386193,0.0213651284575462,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
66d70a352718e8b99cb0bbb5,2024-10-26T00:08:21.000Z,2.241585254669189,0.2372237715430351,0.0202960018068552,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
